#Label	Enable	X	Y	Z	Omega	Phi	Kappa	Error_(m)	X_error	Y_error	Z_error	Error_(deg)	Omega_error	Phi_error	Kappa_error	X_est	Y_est	Z_est	Omega_est	Phi_est	Kappa_est
ZL0_0026_0669250565_098RAD_N0030792ZCAM03004_0480LMA01.png	1	0.6773200000	0.7431600000	1.9664900000	-58.2521600000	8.0952700000	-183.8448400000														
ZL0_0026_0669250585_098RAD_N0030792ZCAM03004_0340LMA01.png	1	0.6755400000	0.7281900000	1.9580900000	-60.0339500000	7.8950100000	-183.4412500000														
ZL0_0030_0669603988_492RAD_N0030828ZCAM03103_1100LUA01.png	1	0.4307400000	0.8504900000	1.9528600000	43.0766700000	2.8444800000	4.4964700000	0.0022285880	-0.0018705374	0.0007650277	0.0009393756	0.1798865946	0.1233012284	0.1257370786	0.0366903402	0.4288694626	0.8512550277	1.9537993756	43.1999712284	2.9702170786	4.5331603402
ZL0_0030_0669604410_488RAD_N0030828ZCAM03103_1100LUA01.png	1	0.4370300000	0.8650300000	1.9539500000	44.2448600000	-1.9063100000	-0.5215300000	0.0014221834	0.0010722668	0.0005603304	0.0007475823	0.2367124099	0.1357999038	0.1938809073	0.0011597127	0.4381022668	0.8655903304	1.9546975823	44.3806599038	-1.7124290927	-0.5203702873
ZL0_0030_0669604619_488RAD_N0030828ZCAM03103_1100LUA01.png	1	0.4367000000	0.8663400000	1.9506800000	41.0046700000	-1.6301900000	-0.3033400000	0.0013290120	0.0013015747	0.0000674643	0.0002600478	0.2519582940	0.1560194810	0.1973356221	0.0141264191	0.4380015747	0.8664074643	1.9509400478	41.1606894810	-1.4328543779	-0.2892135809
ZL0_0030_0669605310_678RAD_N0030828ZCAM03006_0480LMA01.png	1	0.6773900000	0.7434400000	1.9666700000	-58.4776100000	8.0786300000	-183.7975800000	0.0025848546	-0.0016953584	-0.0010170104	0.0016652097	0.7216411847	-0.3145439790	0.6449371554	0.0767082156	0.6756946416	0.7424229896	1.9683352097	-58.7921539790	8.7235671554	176.2791282156
ZL0_0030_0669605325_654RAD_N0030828ZCAM03105_0480LUA01.png	1	0.4260600000	0.8282400000	1.9561900000	45.7658500000	9.3538600000	10.2972600000	0.0031898318	-0.0012113060	0.0016032495	0.0024773688	0.7742902040	0.5577761167	-0.5370322185	-0.0027422524	0.4248486940	0.8298432495	1.9586673688	46.3236261167	8.8168277815	10.2945177476
ZL0_0030_0669605574_644RAD_N0030828ZCAM03105_0480LUA01.png	1	0.4336200000	0.8577800000	1.9533300000	43.6303700000	0.5346500000	2.0100900000	0.0017526147	0.0008291944	0.0010208576	0.0011584234	0.7447528233	0.5036720785	-0.5480885797	0.0238770576	0.4344491944	0.8588008576	1.9544884234	44.1340420785	-0.0134385797	2.0339670576
ZL0_0032_0669774786_138RAD_N0031044ZCAM00018_1100LUA01.png	1	0.4809400000	0.9199600000	1.9447200000	31.5216100000	-17.2822600000	-23.8745000000														
ZL0_0032_0669774905_149RAD_N0031044ZCAM00018_1100LUA01.png	1	0.4795300000	0.9173900000	1.9503400000	36.6748900000	-19.4077600000	-22.3610000000														
ZL0_0032_0669774945_139RAD_N0031044ZCAM00018_1100LUA01.png	1	0.4780000000	0.9146100000	1.9552700000	41.5493400000	-21.2462800000	-20.7660500000														
ZL0_0032_0669774984_139RAD_N0031044ZCAM00018_1100LUA01.png	1	0.4762100000	0.9113600000	1.9600600000	46.7158200000	-23.0075200000	-18.9225800000														
ZL0_0032_0669775024_137RAD_N0031044ZCAM00018_1100LUA01.png	1	0.4737300000	0.9068400000	1.9654900000	53.2777100000	-24.9573800000	-16.3811200000														
ZL0_0032_0669775063_139RAD_N0031044ZCAM00018_1100LUA01.png	1	0.4717100000	0.9031400000	1.9691600000	58.2948600000	-26.2292800000	-14.3083000000														
ZL0_0032_0669775101_139RAD_N0031044ZCAM00018_1100LUA01.png	1	0.4688900000	0.8980000000	1.9733700000	64.9243100000	-27.6199700000	-11.4277800000														
ZL0_0032_0669775140_144RAD_N0031044ZCAM00018_1100LUA01.png	1	0.4672600000	0.8950300000	1.9754000000	68.6216700000	-28.2516500000	-9.7629200000														
ZL0_0032_0669775178_145RAD_N0031044ZCAM00018_1100LUA01.png	1	0.4659800000	0.8927100000	1.9768100000	71.4484000000	-28.6658600000	-8.4669800000														
ZL0_0032_0669775215_138RAD_N0031044ZCAM00018_1100LUA01.png	1	0.4649200000	0.8907700000	1.9778700000	73.7761200000	-28.9624300000	-7.3869400000														
ZL0_0032_0669775252_138RAD_N0031044ZCAM00018_1100LUA01.png	1	0.4640200000	0.8891400000	1.9787000000	75.7224300000	-29.1797000000	-6.4761000000														
ZL0_0032_0669775289_139RAD_N0031044ZCAM00018_1100LUA01.png	1	0.4632000000	0.8876400000	1.9793900000	77.4866900000	-29.3525300000	-5.6451000000														
ZL0_0032_0669775326_138RAD_N0031044ZCAM00018_1100LUA01.png	1	0.4622200000	0.8858500000	1.9801600000	79.5882300000	-29.5271500000	-4.6492800000														
