#Label	Enable	X	Y	Z	Omega	Phi	Kappa	Error_(m)	X_error	Y_error	Z_error	Error_(deg)	Omega_error	Phi_error	Kappa_error	X_est	Y_est	Z_est	Omega_est	Phi_est	Kappa_est
NLM_0816_0739383420_555RAD_N0391246VCE_15900_0A02LLJ03.png	1	-4622.452210000	2270.593030000	148.922260000	53.023500000	20.357470000	5.704620000														
NLM_0816_0739383420_555RAD_N0391246VCE_15900_0A02LLJ03.png	1	-4622.452210000	2270.593030000	148.922260000	53.023500000	20.357470000	5.704620000														
NLM_0816_0739383572_350RAD_N0391271VCE_15900_0A02LLJ04.png	1	-4623.935800000	2275.122990000	148.977730000	57.368180000	19.931290000	4.899610000														
NLM_0816_0739383572_350RAD_N0391271VCE_15900_0A02LLJ04.png	1	-4623.935800000	2275.122990000	148.977730000	57.368180000	19.931290000	4.899610000														
NLM_0816_0739385214_522RAD_N0391294VCE_15900_0A02LLJ03.png	1	-4624.601180000	2278.650620000	148.988910000	58.119810000	12.129870000	-3.067340000														
NLM_0816_0739385214_522RAD_N0391294VCE_15900_0A02LLJ03.png	1	-4624.601180000	2278.650620000	148.988910000	58.119810000	12.129870000	-3.067340000														
NLM_0816_0739385250_117RAD_N0391299VCE_16000_0A02LLJ01.png	1	-4624.578330000	2279.698490000	148.935480000	55.989480000	6.461370000	-6.450970000														
NLM_0816_0739385250_117RAD_N0391299VCE_16000_0A02LLJ01.png	1	-4624.578330000	2279.698490000	148.935480000	55.989480000	6.461370000	-6.450970000														
NLM_0816_0739385277_194RAD_N0391301VCE_16000_0A02LLJ01.png	1	-4624.429030000	2280.569780000	148.890840000	54.677830000	0.848120000	-9.833420000														
NLM_0816_0739385277_194RAD_N0391301VCE_16000_0A02LLJ01.png	1	-4624.429030000	2280.569780000	148.890840000	54.677830000	0.848120000	-9.833420000														
NLM_0816_0739385307_510RAD_N0391307VCE_16000_0A02LLJ01.png	1	-4624.247680000	2281.486080000	148.900830000	55.745600000	-2.012730000	-11.259020000														
NLM_0816_0739385307_510RAD_N0391307VCE_16000_0A02LLJ01.png	1	-4624.247680000	2281.486080000	148.900830000	55.745600000	-2.012730000	-11.259020000														
NLM_0816_0739385362_055RAD_N0391313VCE_15900_0A02LLJ03.png	1	-4623.950880000	2283.437730000	148.828330000	55.408280000	-2.322960000	-11.144060000														
NLM_0816_0739385362_055RAD_N0391313VCE_15900_0A02LLJ03.png	1	-4623.950880000	2283.437730000	148.828330000	55.408280000	-2.322960000	-11.144060000														
NLM_0816_0739385518_557RAD_N0391329VCE_15900_0A02LLJ03.png	1	-4624.951420000	2288.449220000	148.731620000	54.137110000	18.795710000	3.900520000														
NLM_0816_0739385518_557RAD_N0391329VCE_15900_0A02LLJ03.png	1	-4624.951420000	2288.449220000	148.731620000	54.137110000	18.795710000	3.900520000														
NLM_0816_0739385675_177RAD_N0391355VCE_15900_0A02LLJ03.png	1	-4626.469270000	2292.955490000	148.825730000	55.638820000	20.439600000	6.408790000														
NLM_0816_0739385675_177RAD_N0391355VCE_15900_0A02LLJ03.png	1	-4626.469270000	2292.955490000	148.825730000	55.638820000	20.439600000	6.408790000														
NLM_0816_0739385814_524RAD_N0391373TRAV00298_0A02LLJ04.png	1	-4627.439280000	2296.380630000	149.072140000	60.761890000	16.671810000	0.441850000														
NLM_0816_0739385814_524RAD_N0391373TRAV00298_0A02LLJ04.png	1	-4627.439280000	2296.380630000	149.072140000	60.761890000	16.671810000	0.441850000														
NLM_0816_0739385845_678RAD_N0391379VCE_15900_0A02LLJ03.png	1	-4627.599240000	2297.268950000	149.128700000	61.522660000	16.702230000	-0.572470000														
NLM_0816_0739385845_678RAD_N0391379VCE_15900_0A02LLJ03.png	1	-4627.599240000	2297.268950000	149.128700000	61.522660000	16.702230000	-0.572470000														
NLM_0816_0739386056_928RAD_N0391402VCE_15900_0A02LLJ03.png	1	-4629.508910000	2301.736210000	149.605930000	53.516040000	28.340120000	15.846250000														
NLM_0816_0739386056_928RAD_N0391402VCE_15900_0A02LLJ03.png	1	-4629.508910000	2301.736210000	149.605930000	53.516040000	28.340120000	15.846250000														
NLM_0816_0739386103_479RAD_N0391402VCE_16000_0A02LLJ01.png	1	-4629.486010000	2301.716970000	149.680880000	53.516040000	28.340120000	15.846250000														
NLM_0816_0739386103_479RAD_N0391402VCE_16000_0A02LLJ01.png	1	-4629.486010000	2301.716970000	149.680880000	53.516040000	28.340120000	15.846250000														
NLM_0816_0739386145_901RAD_N0391409VCE_16000_0A02LLJ01.png	1	-4629.909520000	2301.481050000	149.701090000	38.317580000	50.679750000	42.334480000														
NLM_0816_0739386145_901RAD_N0391409VCE_16000_0A02LLJ01.png	1	-4629.909520000	2301.481050000	149.701090000	38.317580000	50.679750000	42.334480000														
NLM_0816_0739386175_941RAD_N0391414VCE_16000_0A02LLJ01.png	1	-4629.895590000	2301.291640000	149.675450000	24.229450000	57.532640000	60.147500000														
NLM_0816_0739386175_941RAD_N0391414VCE_16000_0A02LLJ01.png	1	-4629.895590000	2301.291640000	149.675450000	24.229450000	57.532640000	60.147500000														
NLM_0816_0739386223_005RAD_N0391418VCE_16000_0A02LLJ01.png	1	-4629.881450000	2301.323320000	149.649520000	24.063010000	57.001310000	59.675570000														
NLM_0816_0739386223_005RAD_N0391418VCE_16000_0A02LLJ01.png	1	-4629.881450000	2301.323320000	149.649520000	24.063010000	57.001310000	59.675570000														
NLM_0818_0739563919_606RAD_N0391418VCE_16000_0A02LLJ01.png	1	-4629.903540000	2301.327170000	149.656540000	23.562670000	56.908020000	60.140540000														
NLM_0818_0739564005_240RAD_N0391418VCE_16000_0A02LLJ02.png	1	-4629.904120000	2301.327820000	149.657080000	23.997820000	57.010900000	59.673000000														
NLM_0818_0739564033_990RAD_N0391424VCE_16000_0A02LLJ01.png	1	-4629.830000000	2301.405730000	149.655390000	33.592360000	52.871380000	48.291210000														
NLM_0818_0739564052_539RAD_N0391424VCE_16000_0A02LLJ03.png	1	-4629.808530000	2301.402480000	149.645260000	33.592360000	52.871360000	48.291230000														
NLM_0818_0739564093_449RAD_N0391429VCE_16000_0A02LLJ02.png	1	-4630.697970000	2301.779460000	149.755110000	37.787840000	52.767380000	45.091190000														
NLM_0818_0739564115_883RAD_N0391429VCE_16000_0A02LLJ01.png	1	-4631.750460000	2302.270210000	149.690240000	31.018220000	48.858890000	49.892610000														
NLM_0818_0739564138_981RAD_N0391429VCE_16000_0A02LLJ01.png	1	-4632.443300000	2302.573980000	149.779650000	34.733840000	50.925700000	47.224280000														
NLM_0818_0739564161_699RAD_N0391429VCE_16000_0A02LLJ01.png	1	-4633.376240000	2303.012040000	149.816160000	35.555670000	49.179610000	45.936970000														
NLM_0818_0739564185_759RAD_N0391433VCE_16000_0A02LLJ01.png	1	-4634.135510000	2303.435560000	149.737700000	32.510660000	48.212030000	47.011190000														
NLM_0818_0739564227_036RAD_N0391436VCE_16000_0A02LLJ01.png	1	-4635.124040000	2303.652920000	149.767310000	21.690820000	53.228150000	60.931300000														
NLM_0818_0739564261_193RAD_N0391440VCE_16000_0A02LLJ01.png	1	-4635.145350000	2303.654940000	149.778380000	21.263860000	53.283780000	61.442260000														
NLM_0818_0739564315_262RAD_N0391446VCE_16000_0A02LLJ01.png	1	-4635.944030000	2303.929510000	149.852320000	23.010370000	58.119280000	59.196340000														
NLM_0818_0739564356_491RAD_N0391446VCE_16000_0A02LLJ01.png	1	-4635.874940000	2303.919760000	149.870280000	23.010370000	58.119280000	59.196340000														
NLM_0818_0739564398_913RAD_N0391453VCE_16000_0A02LLJ01.png	1	-4636.177730000	2303.426110000	149.853630000	-23.008810000	55.589050000	-244.690240000														
NLM_0818_0739564422_678RAD_N0391458VCE_16000_0A02LLJ02.png	1	-4636.034020000	2302.892980000	149.858800000	-48.880170000	38.132530000	-207.877060000														
NLM_0818_0739564446_724RAD_N0391458VCE_16000_0A02LLJ01.png	1	-4636.028330000	2302.915220000	149.849910000	-48.880170000	38.132530000	-207.877060000														
NLM_0818_0739564486_434RAD_N0391463VCE_16000_0A02LLJ01.png	1	-4636.712230000	2302.116080000	149.899390000	-47.193910000	39.625980000	-206.842710000														
NLM_0818_0739564508_730RAD_N0391463VCE_16000_0A02LLJ01.png	1	-4637.367850000	2301.489090000	149.944500000	-50.401850000	37.999230000	-205.603700000														
NLM_0818_0739564531_552RAD_N0391463VCE_16000_0A02LLJ03.png	1	-4638.011580000	2300.802690000	150.042790000	-51.548930000	36.200990000	-204.504280000														
NLM_0818_0739564554_777RAD_N0391463VCE_16000_0A02LLJ01.png	1	-4638.677570000	2300.084100000	150.081760000	-53.120350000	34.950270000	-204.146410000														
NLM_0818_0739564576_684RAD_N0391463VCE_16000_0A02LLJ01.png	1	-4639.336530000	2299.400720000	150.098220000	-48.955620000	35.748390000	-207.761830000														
NLM_0818_0739564599_512RAD_N0391463VCE_16000_0A02LLJ01.png	1	-4639.972300000	2298.729030000	150.118360000	-51.909540000	33.252960000	-206.197810000														
NLM_0818_0739564621_980RAD_N0391463VCE_16000_0A02LLJ01.png	1	-4640.512090000	2298.160380000	150.292180000	-56.102450000	37.066060000	-204.275100000														
NLM_0818_0739564653_928RAD_N0391465VCE_16000_0A02LLJ02.png	1	-4641.157220000	2297.564050000	150.416490000	-58.249710000	37.170930000	-204.967170000														
NLM_0818_0739564679_023RAD_N0391469VCE_16000_0A02LLJ02.png	1	-4641.727960000	2296.884960000	150.543130000	-57.463580000	39.118060000	-203.411130000														
NLM_0818_0739564701_823RAD_N0391469VCE_16000_0A02LLJ01.png	1	-4642.483780000	2295.986420000	150.573910000	-46.676660000	38.681010000	-207.365940000														
NLM_0818_0739564724_308RAD_N0391469VCE_16000_0A02LLJ01.png	1	-4643.107180000	2295.241980000	150.370430000	-39.974830000	34.889850000	-209.238780000														
NLM_0818_0739564747_023RAD_N0391469VCE_16000_0A02LLJ01.png	1	-4643.642350000	2294.683460000	150.398440000	-45.985000000	32.560230000	-206.514630000														
NLM_0818_0739564771_615RAD_N0391472VCE_16000_0A02LLJ01.png	1	-4644.268490000	2294.129520000	150.429760000	-48.812060000	36.415500000	-207.997110000														
NLM_0818_0739564805_648RAD_N0391477VCE_16000_0A02LLJ01.png	1	-4645.037560000	2293.565040000	150.328970000	-38.279940000	39.157180000	-217.084400000														
NLM_0818_0739564843_160RAD_N0391482VCE_16000_0A02LLJ01.png	1	-4645.583730000	2293.165950000	150.429030000	-43.253350000	42.474600000	-214.221950000														
NLM_0818_0739564864_910RAD_N0391482VCE_16000_0A02LLJ01.png	1	-4645.586380000	2293.162010000	150.414360000	-43.253350000	42.474600000	-214.221950000														
NLM_0818_0739564908_549RAD_N0391492VCE_16000_0A02LLJ01.png	1	-4645.624900000	2293.248830000	150.408160000	-38.957150000	45.797120000	-220.304220000														
NLM_0818_0739564958_676RAD_N0391498VCE_16000_0A02LLJ01.png	1	-4646.420780000	2292.706100000	150.397380000	-40.185410000	44.095300000	-218.239470000														
NLM_0818_0739564992_238RAD_N0391504VCE_16000_0A02LLJ01.png	1	-4646.540290000	2292.612730000	150.410650000	-39.410910000	44.659430000	-218.570730000														
NLM_0818_0739565027_491RAD_N0391504VCE_16000_0A02LLJ01.png	1	-4646.504400000	2292.624090000	150.418380000	-39.410910000	44.659430000	-218.570730000														
NLM_0818_0739565071_898RAD_N0391511VCE_16000_0A02LLJ01.png	1	-4646.173420000	2292.194550000	150.441030000	-54.217910000	23.731540000	-192.250110000														
NLM_0818_0739565094_287RAD_N0391516VCE_16000_0A02LLJ01.png	1	-4645.953770000	2292.085950000	150.425830000	-56.538610000	13.066400000	-183.769710000														
NLM_0818_0739565115_285RAD_N0391516VCE_16000_0A02LLJ01.png	1	-4645.945280000	2292.072600000	150.435760000	-56.538590000	13.066420000	-183.769700000														
NLM_0818_0739565159_730RAD_N0391521VCE_16000_0A02LLJ01.png	1	-4646.307830000	2291.090770000	150.418960000	-55.253430000	15.266860000	-187.067130000														
NLM_0818_0739565182_246RAD_N0391521VCE_16000_0A02LLJ01.png	1	-4646.498970000	2290.219630000	150.414270000	-55.913930000	14.835640000	-187.507680000														
NLM_0818_0739565205_073RAD_N0391521VCE_16000_0A02LLJ01.png	1	-4646.752760000	2289.252860000	150.482590000	-57.396640000	14.511010000	-186.846690000														
NLM_0818_0739565227_731RAD_N0391521VCE_16000_0A02LLJ01.png	1	-4646.988350000	2288.525590000	150.586960000	-61.466410000	12.956020000	-187.219090000														
NLM_0818_0739565250_068RAD_N0391521VCE_16000_0A02LLJ01.png	1	-4647.250300000	2287.477040000	150.616300000	-58.211160000	11.767840000	-188.101550000														
NLM_0818_0739565272_727RAD_N0391521VCE_16000_0A02LLJ01.png	1	-4647.447600000	2286.503240000	150.576870000	-54.176760000	13.119870000	-187.990360000														
NLM_0818_0739565295_383RAD_N0391521VCE_16000_0A02LLJ01.png	1	-4647.636220000	2285.638970000	150.621990000	-56.214510000	14.177070000	-186.979060000														
NLM_0818_0739565324_742RAD_N0391524VCE_16000_0A02LLJ01.png	1	-4647.773430000	2284.633760000	150.615540000	-54.519110000	12.928360000	-184.529500000														
NLM_0818_0739565356_177RAD_N0391528VCE_16000_0A02LLJ01.png	1	-4647.941350000	2283.777430000	150.602930000	-54.708880000	10.852830000	-184.649370000														
NLM_0818_0739565377_910RAD_N0391528VCE_16000_0A02LLJ01.png	1	-4647.908990000	2283.820190000	150.642300000	-54.708880000	10.852830000	-184.649370000														
NLM_0818_0739565421_169RAD_N0391538VCE_16000_0A02LLJ01.png	1	-4647.870800000	2283.808840000	150.645660000	-55.265330000	8.405330000	-183.179350000														
NLM_0818_0739565471_819RAD_N0391544VCE_16000_0A02LLJ01.png	1	-4648.066030000	2282.976140000	150.729260000	-60.124260000	8.095780000	-184.152660000														
NLM_0818_0739565506_200RAD_N0391550VCE_16000_0A02LLJ01.png	1	-4648.097710000	2282.810010000	150.784240000	-61.871880000	9.228020000	-184.358490000														
NLM_0818_0739565634_102RAD_N0391550VCE_16000_0A02LLJ01.png	1	-4648.087760000	2282.828780000	150.777680000	-62.081010000	9.298250000	-184.361140000														
NLM_0818_0739565718_647RAD_N0391550VCE_16000_0A02LLJ01.png	1	-4648.087600000	2282.828980000	150.777150000	-61.876530000	9.239860000	-184.365290000														
NLM_0818_0739565748_286RAD_N0391556VCE_16000_0A02LLJ01.png	1	-4648.204370000	2282.868960000	150.759490000	-59.879650000	16.076980000	-189.012270000														
NLM_0818_0739565766_222RAD_N0391556VCE_16000_0A02LLJ01.png	1	-4648.217760000	2282.939560000	150.739080000	-59.879650000	16.076980000	-189.012270000														
NLM_0818_0739565805_618RAD_N0391561VCE_16000_0A02LLJ01.png	1	-4648.575080000	2281.908120000	150.751180000	-58.414940000	13.972570000	-189.741600000														
NLM_0818_0739565828_117RAD_N0391561VCE_16000_0A02LLJ01.png	1	-4648.772530000	2281.021080000	150.747640000	-54.664610000	17.184980000	-189.255550000														
NLM_0818_0739565850_757RAD_N0391561VCE_16000_0A02LLJ01.png	1	-4648.945990000	2280.152600000	150.764270000	-56.753780000	15.866660000	-186.555640000														
NLM_0818_0739565873_494RAD_N0391561VCE_16000_0A02LLJ01.png	1	-4649.213620000	2279.336170000	150.865040000	-58.831930000	15.184750000	-186.678800000														
NLM_0818_0739565896_136RAD_N0391561VCE_16000_0A02LLJ01.png	1	-4649.383710000	2278.623580000	151.052350000	-64.477910000	17.624120000	-184.562750000														
NLM_0818_0739565918_660RAD_N0391561VCE_16000_0A02LLJ01.png	1	-4649.671030000	2277.634750000	151.089540000	-59.420910000	19.242600000	-186.096200000														
NLM_0818_0739565947_943RAD_N0391562VCE_16000_0A02LLJ01.png	1	-4649.917300000	2276.759040000	151.095200000	-56.976930000	18.558400000	-185.990570000														
NLM_0818_0739565982_880RAD_N0391562VCE_16000_0A02LLJ01.png	1	-4649.894920000	2276.803370000	151.115000000	-56.976930000	18.558400000	-185.990570000														
NLM_0818_0739566024_943RAD_N0391569VCE_16000_0A02LLJ01.png	1	-4649.401660000	2276.511410000	151.028200000	-53.421170000	-6.042380000	-168.843400000														
NLM_0818_0739566058_683RAD_N0391578VCE_16000_0A02LLJ01.png	1	-4649.040300000	2276.558730000	151.025450000	-49.374820000	-21.528590000	-156.853860000														
NLM_0818_0739566093_761RAD_N0391584VCE_16000_0A02LLJ01.png	1	-4648.816290000	2276.165770000	151.000830000	-50.583960000	-22.736050000	-157.147870000														
NLM_0818_0739566130_727RAD_N0391590VCE_16000_0A02LLJ01.png	1	-4648.585670000	2275.736640000	151.013830000	-51.334320000	-23.107000000	-158.233700000														
NLM_0818_0739566165_825RAD_N0391596VCE_16000_0A02LLJ01.png	1	-4648.367030000	2275.411350000	150.961080000	-50.291400000	-22.430610000	-158.071390000														
NLM_0821_0739827390_287RAD_N0400000VCE_16000_0A02LLJ01.png	1	-4648.968210000	2275.709430000	150.764950000	-50.209010000	-21.892000000	-158.702360000														
NLM_0821_0739827471_022RAD_N0400000VCE_16000_0A02LLJ01.png	1	-4648.968140000	2275.709340000	150.765460000	-50.420250000	-21.967830000	-158.782250000														
NLM_0821_0739827509_302RAD_N0400007VCE_16000_0A02LLJ01.png	1	-4649.486930000	2275.737260000	150.794950000	-55.182010000	2.285490000	-176.590970000														
NLM_0821_0739827530_902RAD_N0400013VCE_16000_0A02LLJ01.png	1	-4649.929540000	2276.097700000	150.837480000	-53.667400000	26.613750000	-194.957960000														
NLM_0821_0739827554_413RAD_N0400019VCE_16000_0A02LLJ01.png	1	-4650.127340000	2276.558960000	150.849650000	-38.032500000	48.911620000	-220.915340000														
NLM_0821_0739827576_543RAD_N0400025VCE_16000_0A02LLJ01.png	1	-4650.024060000	2277.052680000	150.883260000	2.026840000	60.885270000	89.463880000														
NLM_0821_0739827597_975RAD_N0400030VCE_16000_0A02LLJ01.png	1	-4649.889540000	2277.320930000	150.852550000	27.861810000	56.098160000	57.433320000														
NLM_0821_0739827615_411RAD_N0400030VCE_16000_0A02LLJ01.png	1	-4649.877650000	2277.322350000	150.857330000	27.861810000	56.098160000	57.433320000														
NLM_0821_0739827654_568RAD_N0400035VCE_16000_0A02LLJ01.png	1	-4648.929140000	2277.119960000	150.771110000	23.630630000	55.980510000	59.660890000														
NLM_0821_0739827677_350RAD_N0400035VCE_16000_0A02LLJ01.png	1	-4647.991770000	2276.885290000	150.734110000	23.889170000	55.742270000	59.325800000														
NLM_0821_0739827699_896RAD_N0400035VCE_16000_0A02LLJ01.png	1	-4646.938140000	2276.603630000	150.671970000	24.113250000	57.033010000	59.216340000														
NLM_0821_0739827728_989RAD_N0400036VCE_16000_0A02LLJ01.png	1	-4646.038650000	2276.409810000	150.560320000	21.720410000	56.270100000	59.763310000														
NLM_0821_0739827750_223RAD_N0400036VCE_16000_0A02LLJ01.png	1	-4646.017990000	2276.433950000	150.568020000	21.720430000	56.270070000	59.763340000														
NLM_0821_0739827797_950RAD_N0400046VCE_16000_0A02LLJ01.png	1	-4645.900840000	2276.548260000	150.564350000	32.727390000	51.810400000	45.953280000														
NLM_0821_0739827846_182RAD_N0400052VCE_16000_0A02LLJ01.png	1	-4644.939410000	2276.156690000	150.519260000	34.239540000	50.977070000	43.780000000														
NLM_0821_0739827877_942RAD_N0400058VCE_16000_0A02LLJ01.png	1	-4644.652970000	2276.068520000	150.492810000	33.337700000	50.999810000	43.942320000														
NLM_0821_0739827904_198RAD_N0400058VCE_16000_0A02LLJ01.png	1	-4644.650410000	2276.084550000	150.496960000	33.337700000	50.999810000	43.942320000														
NLM_0821_0739827946_542RAD_N0400065VCE_16000_0A02LLJ01.png	1	-4644.986170000	2275.663480000	150.512040000	-8.725040000	58.250190000	-264.519930000														
NLM_0821_0739827964_135RAD_N0400070VCE_16000_0A02LLJ01.png	1	-4644.977560000	2275.458050000	150.546630000	-28.116850000	56.029510000	-240.911550000														
NLM_0821_0739828074_981RAD_N0400070VCE_16000_0A02LLJ01.png	1	-4644.990090000	2275.460990000	150.556580000	-28.251120000	56.228200000	-240.821330000														
NLM_0821_0739828163_443RAD_N0400070VCE_16000_0A02LLJ01.png	1	-4644.989900000	2275.460940000	150.556080000	-28.113220000	56.035350000	-240.917510000														
NLM_0821_0739828202_356RAD_N0400075VCE_16000_0A02LLJ01.png	1	-4645.922890000	2275.200210000	150.645100000	-28.548220000	57.369400000	-240.470960000														
NLM_0821_0739828224_992RAD_N0400075VCE_16000_0A02LLJ01.png	1	-4646.762430000	2274.967740000	150.743520000	-27.488160000	58.227720000	-241.469290000														
NLM_0821_0739828253_052RAD_N0400076VCE_16000_0A02LLJ01.png	1	-4647.624010000	2274.790730000	150.831230000	-32.105290000	57.027790000	-238.536650000														
NLM_0821_0739828271_222RAD_N0400076VCE_16000_0A02LLJ01.png	1	-4647.499610000	2274.824330000	150.814020000	-32.105290000	57.027790000	-238.536650000														
NLM_0821_0739828307_043RAD_N0400086VCE_16000_0A02LLJ01.png	1	-4647.491870000	2274.778980000	150.823880000	-34.010490000	56.365420000	-235.458130000														
NLM_0821_0739828345_237RAD_N0400092VCE_16000_0A02LLJ01.png	1	-4647.918040000	2274.646110000	150.826440000	-35.773760000	54.941060000	-234.275420000														
NLM_0821_0739828382_160RAD_N0400098VCE_16000_0A02LLJ01.png	1	-4648.274980000	2274.520610000	150.935920000	-37.086220000	55.384960000	-232.936720000														
NLM_0821_0739828425_026RAD_N0400104VCE_16000_0A02LLJ01.png	1	-4649.145160000	2274.256310000	150.905690000	-35.004250000	52.240920000	-235.953130000														
NLM_0821_0739828450_050RAD_N0400110VCE_16000_0A02LLJ01.png	1	-4649.155580000	2274.283070000	150.923650000	-35.092440000	52.195740000	-236.012510000														
NLM_0821_0739828475_215RAD_N0400110VCE_16000_0A02LLJ01.png	1	-4649.147180000	2274.284920000	150.919920000	-35.092440000	52.195740000	-236.012510000														
NLM_0821_0739828517_007RAD_N0400120VCE_16000_0A02LLJ01.png	1	-4649.132960000	2274.357200000	150.917280000	-29.678150000	54.310200000	-242.495660000														
NLM_0821_0739828552_257RAD_N0400126VCE_16000_0A02LLJ01.png	1	-4649.620000000	2274.275080000	150.920650000	-30.050020000	54.113400000	-242.949550000														
NLM_0821_0739828591_177RAD_N0400132VCE_16000_0A02LLJ01.png	1	-4650.099290000	2274.166870000	150.973010000	-33.085350000	54.189180000	-240.853990000														
NLM_0836_0741151761_075RAD_N0400132VCE_16000_0A02LLJ01.png	1	-4650.093280000	2274.192470000	151.004540000	-33.315430000	53.971770000	-240.639220000														
NLM_0836_0741151869_489RAD_N0400138VCE_16000_0A02LLJ01.png	1	-4650.923910000	2273.937310000	151.100140000	-33.854480000	55.497510000	-239.982220000														
NLM_0836_0741151921_605RAD_N0400144VCE_16000_0A02LLJ01.png	1	-4651.764480000	2273.709720000	151.137430000	-34.273350000	54.920890000	-240.006800000														
NLM_0836_0741151970_426RAD_N0400150VCE_15900_0A02LLJ01.png	1	-4652.502660000	2273.582250000	151.230070000	-31.910580000	57.093110000	-243.222850000														
NLM_0836_0741151997_430RAD_N0400156VCE_16000_0A02LLJ01.png	1	-4652.659570000	2273.593410000	151.265590000	-32.951810000	57.382510000	-242.337780000														
NLM_0836_0741152031_567RAD_N0400156VCE_16000_0A02LLJ01.png	1	-4652.654680000	2273.601710000	151.256980000	-32.951810000	57.382510000	-242.337780000														
NLM_0836_0741152074_162RAD_N0400163VCE_16000_0A02LLJ01.png	1	-4652.471640000	2274.084690000	151.157740000	14.567380000	56.742770000	60.089260000														
NLM_0836_0741152105_372RAD_N0400168VCE_16000_0A02LLJ01.png	1	-4652.116690000	2274.415830000	151.073870000	38.362930000	40.172560000	27.466870000														
NLM_0836_0741152130_926RAD_N0400168VCE_15900_0A02LLJ01.png	1	-4652.111270000	2274.471640000	151.072120000	38.362930000	40.172540000	27.466900000														
NLM_0836_0741152174_808RAD_N0400173VCE_16000_0A02LLJ01.png	1	-4652.800130000	2275.076280000	151.086630000	42.286170000	41.211130000	25.382630000														
NLM_0836_0741152197_495RAD_N0400173VCE_16000_0A02LLJ01.png	1	-4653.503380000	2275.657550000	151.102760000	43.024320000	39.855640000	26.865470000														
NLM_0836_0741152220_273RAD_N0400173VCE_16000_0A02LLJ01.png	1	-4654.262250000	2276.342410000	151.040860000	42.693600000	38.002400000	28.383670000														
NLM_0836_0741152242_784RAD_N0400173VCE_16000_0A02LLJ01.png	1	-4655.000700000	2276.908190000	151.033210000	42.650700000	37.777980000	31.174280000														
NLM_0836_0741152265_427RAD_N0400173VCE_15900_0A02LLJ01.png	1	-4655.698150000	2277.493530000	151.044740000	44.078270000	38.757480000	31.555740000														
NLM_0836_0741152288_058RAD_N0400173VCE_16000_0A02LLJ01.png	1	-4656.388640000	2278.110220000	151.074100000	46.071440000	38.716700000	30.289090000														
NLM_0836_0741152310_700RAD_N0400173VCE_16000_0A02LLJ01.png	1	-4657.099540000	2278.766870000	151.114550000	47.002510000	38.115180000	29.922130000														
NLM_0836_0741152339_441RAD_N0400175VCE_16000_0A02LLJ01.png	1	-4657.823540000	2279.442330000	151.064730000	44.586550000	38.377610000	31.084790000														
NLM_0836_0741152364_537RAD_N0400179VCE_16000_0A02LLJ01.png	1	-4658.487800000	2280.077650000	151.113100000	46.584030000	38.753110000	29.223300000														
NLM_0836_0741152387_229RAD_N0400179VCE_15900_0A02LLJ01.png	1	-4659.218240000	2280.742980000	151.154280000	47.345500000	37.383580000	28.404850000														
NLM_0836_0741152409_992RAD_N0400179VCE_16000_0A02LLJ01.png	1	-4659.870060000	2281.363840000	151.142180000	45.288050000	38.299310000	30.305830000														
NLM_0836_0741152432_527RAD_N0400179VCE_16000_0A02LLJ03.png	1	-4660.539460000	2282.017020000	151.170160000	46.237820000	39.218810000	28.951800000														
NLM_0836_0741152461_397RAD_N0400180VCE_16000_0A02LLJ01.png	1	-4661.239800000	2282.667360000	151.218320000	46.382790000	39.218620000	28.739650000														
NLM_0836_0741152483_544RAD_N0400180VCE_16000_0A02LLJ01.png	1	-4661.201150000	2282.639750000	151.205980000	46.382790000	39.218620000	28.739650000														
NLM_0836_0741152585_441RAD_N0400196VCE_16000_0A02LLJ01.png	1	-4662.181360000	2283.242990000	151.206950000	40.935530000	44.404380000	36.262250000														
NLM_0836_0741152633_426RAD_N0400202VCE_16000_0A02LLJ01.png	1	-4662.639450000	2283.612650000	151.229710000	39.983850000	44.799980000	36.193740000														
NLM_0836_0741152697_526RAD_N0400202VCE_16000_0A02LLJ01.png	1	-4662.626580000	2283.609210000	151.246460000	39.983850000	44.799980000	36.193740000														
NLM_0836_0741152736_163RAD_N0400209VCE_16000_0A02LLJ01.png	1	-4663.401320000	2284.153580000	151.288920000	41.842500000	45.634500000	34.674740000														
NLM_0836_0741152765_135RAD_N0400213VCE_15900_0A02LLJ01.png	1	-4664.127260000	2284.779660000	151.317620000	44.560990000	44.015140000	30.416170000														
NLM_0836_0741152792_193RAD_N0400215VCE_16000_0A02LLJ02.png	1	-4664.787410000	2285.407780000	151.374490000	47.227750000	41.096770000	27.253750000														
NLM_0836_0741152821_902RAD_N0400221VCE_16000_0A02LLJ01.png	1	-4665.421340000	2286.100040000	151.393900000	47.797700000	39.069140000	24.910190000														
NLM_0836_0741152849_908RAD_N0400227VCE_16000_0A02LLJ01.png	1	-4666.049460000	2286.832180000	151.404460000	48.356970000	36.739350000	23.133650000														
NLM_0836_0741152879_489RAD_N0400233VCE_16000_0A02LLJ01.png	1	-4666.589890000	2287.576110000	151.436370000	49.776340000	34.412370000	20.108640000														
NLM_0836_0741152906_867RAD_N0400237VCE_15900_0A02LLJ01.png	1	-4667.190420000	2288.404750000	151.438940000	49.448810000	31.379190000	19.302140000														
NLM_0836_0741152946_693RAD_N0400239VCE_16000_0A02LLJ01.png	1	-4667.657150000	2289.169910000	151.412940000	49.875970000	28.513830000	17.080760000														
